Date,ID,Did you train today?,Session Type,Duration (min),RPE,Training Load (AU),Daily Training Load Total,Acute Load,Chronic Load,A:C Ratio
10/12/2017,NA,Yes,Strength,60,4,240,,,,
10/12/2017,NR,Yes,Speed,45,3,135,960,452.1,566.25,0.8
10/12/2017,NR,Yes,Skills,75,4,300,,,,
10/12/2017,NR,Yes,Strength,75,7,525,,,,
10/12/2017,NL,Yes,Speed,50,2,100,550,150,216.61,0.69
10/12/2017,NL,Yes,Skills,90,3,270,,,,
10/12/2017,NL,Yes,Strength,60,3,180,,,,
10/12/2017,NE,Yes,Speed,45,3,135,645,349.3,480.71,0.73
10/12/2017,NE,Yes,Skills,90,3,270,,,,
10/12/2017,NE,Yes,Strength,60,4,240,,,,
10/12/2017,TS,Yes,Speed,60,3,180,650,190,189.29,1
10/12/2017,TS,Yes,Skills,90,3,270,,,,
10/12/2017,TS,Yes,Strength,50,4,200,,,,
10/12/2017,MW,Yes,Speed,45,4,180,890,392.9,555.18,0.71
10/12/2017,MW,Yes,Skills,90,4,360,,,,
10/12/2017,MW,Yes,Strength,70,5,350,,,,
10/12/2017,ES,Yes,Conditioning,40,10,400,430,357.1,469.29,0.76
10/12/2017,ES,Yes,Skills,30,1,30,,,,
10/12/2017,AA,No,,,,,,222.9,269.82,0.83
10/11/2017,LH,Yes,Speed,60,5,300,600,607.9,621.25,0.98
10/11/2017,LH,Yes,Strength,60,5,300,,,,
10/11/2017,HO,Yes,Mobility/Recovery,30,0,0,165,532.1,588.39,0.9
10/11/2017,HO,Yes,Strength,50,3,150,,,,
10/11/2017,HO,Yes,Mobility/Recovery,30,0.5,15,,,,
10/11/2017,NA,Yes,Strength,60,5,300,310,346.4,490.21,0.71
10/11/2017,NA,Yes,Mobility/Recovery,20,0.5,10,,,,
10/11/2017,NL,Yes,Mobility/Recovery,40,0.5,20,20,157.1,196.96,0.8
10/11/2017,NA,Yes,Mobility/Recovery,40,2,80,215,466.4,446.61,1.04
10/11/2017,NA,Yes,Strength,45,3,135,,,,
10/11/2017,NE,Yes,Mobility/Recovery,45,1,45,180,409.3,457.68,0.89
10/11/2017,NE,Yes,Strength,45,3,135,,,,
10/11/2017,NR,Yes,Mobility/Recovery,30,2,60,285,542.9,536.79,1.01
10/11/2017,NR,Yes,Strength,45,5,225,,,,
10/11/2017,AN,Yes,Mobility/Recovery,40,1,40,220,596.4,577.5,1.03
10/11/2017,AN,Yes,Strength,60,3,180,,,,
10/11/2017,AA,Yes,Mobility/Recovery,30,3,90,270,222.9,273.57,0.81
10/11/2017,AA,Yes,Strength,45,4,180,,,,
10/11/2017,IP,Yes,Mobility/Recovery,30,1,30,120,413.6,456.25,0.91
10/11/2017,IP,Yes,Strength,30,3,90,,,,
10/11/2017,TN,Yes,Conditioning,30,5,150,150,212.1,141.96,1.49
10/11/2017,RE,Yes,Mobility/Recovery,60,2,120,400,388.7,423.68,0.92
10/11/2017,RE,Yes,Strength,70,4,280,,,,
10/11/2017,ID,Yes,Mobility/Recovery,30,3,90,180,337.9,353.93,0.95
10/11/2017,ID,Yes,Strength,30,3,90,,,,
10/11/2017,ES,Yes,Speed,30,3,90,720,390,481.79,0.81
10/11/2017,ES,Yes,Strength,90,5,450,,,,
10/11/2017,ES,Yes,Skills,60,3,180,,,,
10/11/2017,ES,Yes,Conditioning,45,4,180,270,287.1,456.07,0.63
10/11/2017,ES,Yes,Skills,30,3,90,,,,
10/10/2017,TM,Yes,Strength,90,7,630,630,145.7,91.04,1.6
10/10/2017,MW,Yes,Skills,90,7,630,810,620,529.82,1.17
10/10/2017,MW,Yes,Combat,60,3,180,,,,
10/10/2017,AN,Yes,Skills,90,9,810,1020,662.1,572.32,1.16
10/10/2017,AN,Yes,Combat,70,3,210,,,,
10/10/2017,HO,Yes,Conditioning,60,9,540,980,618.6,587.32,1.05
10/10/2017,HO,Yes,Skills,30,3,90,,,,
10/10/2017,HO,Yes,Combat,70,5,350,,,,
10/10/2017,RE,Yes,Skills,90,1,90,338,457.3,409.39,1.12
10/10/2017,RE,Yes,Strength,45,4,180,,,,
10/10/2017,RE,Yes,Combat,15,0.5,8,,,,
10/10/2017,RE,Yes,Mobility/Recovery,30,2,60,,,,
10/10/2017,IP,Yes,Conditioning,60,7,420,600,490.7,456.79,1.07
10/10/2017,IP,Yes,Combat,60,3,180,,,,
10/10/2017,LH,Yes,Skills,35,4,140,735,720,618.04,1.16
10/10/2017,LH,Yes,Conditioning,35,5,175,,,,
10/10/2017,LH,Yes,Combat,75,4,300,,,,
10/10/2017,LH,Yes,Mobility/Recovery,60,2,120,,,,
10/10/2017,TN,Yes,Strength,60,5,300,300,212.1,136.61,1.55
10/10/2017,NA,Yes,Conditioning,60,8,480,930,422.9,504.86,0.84
10/10/2017,NA,Yes,Combat,90,5,450,,,,
10/10/2017,ID,Yes,Skills,30,3,90,510,402.1,347.5,1.16
10/10/2017,ID,Yes,Conditioning,30,8,240,,,,
10/10/2017,ID,Yes,Combat,45,4,180,,,,
10/10/2017,NL,No,,,,,,237.9,196.25,1.21
10/10/2017,NR,Yes,Conditioning,75,8,600,900,632.9,535.18,1.18
10/10/2017,NR,Yes,Combat,75,4,300,,,,
10/10/2017,NA,Yes,Skills,90,7,630,840,538.6,440,1.22
10/10/2017,NA,Yes,Combat,70,3,210,,,,
10/10/2017,NE,Yes,Skills,75,7,525,765,488.6,455.54,1.07
10/10/2017,NE,Yes,Combat,60,4,240,,,,
10/10/2017,TS,Yes,Conditioning,60,8,480,680,97.1,166.07,0.58
10/10/2017,TS,Yes,Combat,50,4,200,,,,
10/10/2017,AA,Yes,Conditioning,60,4,240,420,231.4,265.36,0.87
10/10/2017,AA,Yes,Combat,60,3,180,,,,
10/9/2017,ES,Yes,Speed,45,4,180,720,413.6,489.54,0.84
10/9/2017,ES,Yes,Skills,30,3,90,,,,
10/9/2017,ES,Yes,Strength,90,5,450,,,,
10/9/2017,MW,Yes,Speed,40,3,120,1050,521.4,507.32,1.03
10/9/2017,MW,Yes,Skills,90,3,270,,,,
10/9/2017,MW,Yes,Strength,110,6,660,,,,
10/9/2017,HO,Yes,Speed,45,5,225,1185,497.9,558.04,0.89
10/9/2017,HO,Yes,Skills,90,4,360,,,,
10/9/2017,HO,Yes,Strength,100,6,600,,,,
10/9/2017,HO,Yes,Mobility/Recovery,45,0,0,,,,
10/9/2017,TN,Yes,Speed,45,5,225,585,212.1,125.89,1.68
10/9/2017,TN,Yes,Skills,90,4,360,,,,
10/9/2017,LH,Yes,Speed,50,5,250,1690,712.1,610.36,1.17
10/9/2017,LH,Yes,Conditioning,25,6,150,,,,
10/9/2017,LH,Yes,Skills,90,4,360,,,,
10/9/2017,LH,Yes,Strength,120,7,840,,,,
10/9/2017,LH,Yes,Mobility/Recovery,30,3,90,,,,
10/9/2017,NL,Yes,Speed,40,3,120,480,240,196.25,1.22
10/9/2017,NL,Yes,Skills,90,2,180,,,,
10/9/2017,NL,Yes,Strength,60,3,180,,,,
10/9/2017,NE,Yes,Speed,45,3,135,855,405,437.14,0.93
10/9/2017,NE,Yes,Skills,90,3,270,,,,
10/9/2017,NE,Yes,Strength,90,5,450,,,,
10/9/2017,IP,Yes,Speed,45,5,225,945,422.1,443.93,0.95
10/9/2017,IP,Yes,Skills,90,3,270,,,,
10/9/2017,IP,Yes,Strength,90,5,450,,,,
10/9/2017,TM,Yes,Speed,30,5,150,390,58.9,68.54,0.86
10/9/2017,TM,Yes,Strength,60,4,240,,,,
10/9/2017,NR,Yes,Speed,45,5,225,1020,545,503.04,1.08
10/9/2017,NR,Yes,Skills,90,3,270,,,,
10/9/2017,NR,Yes,Strength,105,5,525,,,,
10/9/2017,NA,Yes,Speed,60,4,240,1110,418.6,410,1.02
10/9/2017,NA,Yes,Skills,90,3,270,,,,
10/9/2017,NA,Yes,Strength,120,5,600,,,,
10/9/2017,AN,Yes,Speed,55,3,165,1155,529.3,536.96,0.99
10/9/2017,AN,Yes,Skills,90,3,270,,,,
10/9/2017,AN,Yes,Strength,120,6,720,,,,
10/9/2017,ID,Yes,Speed,45,3,135,885,350.7,340,1.03
10/9/2017,ID,Yes,Skills,90,3,270,,,,
10/9/2017,ID,Yes,Strength,120,4,480,,,,
10/9/2017,RE,Yes,Conditioning,50,4,200,1025,439,421.96,1.04
10/9/2017,RE,Yes,Skills,90,0.5,45,,,,
10/9/2017,RE,Yes,Strength,100,7,700,,,,
10/9/2017,RE,Yes,Mobility/Recovery,40,2,80,,,,
10/9/2017,AA,Yes,Speed,60,4,240,870,171.4,250.36,0.68
10/9/2017,AA,Yes,Skills,90,3,270,,,,
10/9/2017,AA,Yes,Strength,90,4,360,,,,
10/8/2017,RE,No,,,,,,384.4,385.36,1
10/8/2017,LH,No,,,,,,574.1,574.64,1
10/8/2017,TN,No,,,,,,150,113.57,1.32
10/8/2017,HO,Yes,Mobility/Recovery,20,0,0,0,482.1,527.86,0.91
10/8/2017,HO,Yes,Mobility/Recovery,90,0,0,,,,
10/8/2017,NA,No,,,,,,350,374.64,0.93
10/8/2017,NL,No,,,,,,254.3,179.11,1.42
10/8/2017,AN,No,,,,,,525.7,502.14,1.05
10/8/2017,NA,No,,,,,,465.7,491.82,0.95
10/8/2017,NR,No,,,,,,513.6,469.82,1.09
10/8/2017,TS,No,,,,,,82.9,141.79,0.58
10/8/2017,ES,Yes,Conditioning,30,6,180,360,310.7,488.46,0.64
10/8/2017,ES,Yes,Skills,60,3,180,,,,
10/8/2017,AA,No,,,,,,98.6,219.29,0.45
10/7/2017,NA,No,,,,,,604,505.75,1.19
10/7/2017,TN,Yes,Conditioning,30,5,150,150,182.1,117.86,1.55
10/7/2017,AN,No,,,,,,681.4,506.96,1.34
10/7/2017,AA,No,,,,,,204.3,219.29,0.93
10/7/2017,RE,No,,,,,,384.4,405.18,0.95
10/7/2017,NR,No,,,,,,642.9,474.11,1.36
10/7/2017,NL,No,,,,,,305.7,179.11,1.71
10/7/2017,NA,No,,,,,,471.4,377.86,1.25
10/7/2017,HO,No,,,,,,638.6,540.71,1.18
10/7/2017,LH,Yes,Speed,40,4,160,285,702,574.64,1.22
10/7/2017,LH,Yes,Conditioning,25,5,125,,,,
10/7/2017,ES,No,,,,,,345,511.32,0.67
10/6/2017,MW,Yes,Speed,40,5,200,1690,684.3,471.96,1.45
10/6/2017,MW,Yes,Skills,90,8,720,,,,
10/6/2017,MW,Yes,Strength,110,7,770,,,,
10/6/2017,NL,Yes,Conditioning,70,6,420,600,305.7,179.11,1.71
10/6/2017,NL,Yes,Strength,60,3,180,,,,
10/6/2017,NA,Yes,Speed,45,5,225,1185,604,505.75,1.19
10/6/2017,NA,Yes,Conditioning,60,8,480,,,,
10/6/2017,NA,Yes,Strength,80,6,480,,,,
10/6/2017,LH,Yes,Skills,20,2,40,945,680.6,564.46,1.21
10/6/2017,LH,Yes,Strength,100,8,800,,,,
10/6/2017,LH,Yes,Mobility/Recovery,35,3,105,,,,
10/6/2017,HO,Yes,Speed,45,5,225,1395,638.6,540.71,1.18
10/6/2017,HO,Yes,Conditioning,60,9,540,,,,
10/6/2017,HO,Yes,Skills,30,1,30,,,,
10/6/2017,HO,Yes,Strength,100,6,600,,,,
10/6/2017,TN,Yes,Strength,60,5,300,300,182.1,112.5,1.62
10/6/2017,RE,Yes,Strength,90,6,540,958,384.4,405.18,0.95
10/6/2017,RE,Yes,Conditioning,50,7,350,,,,
10/6/2017,RE,Yes,Skills,75,0.5,38,,,,
10/6/2017,RE,Yes,Mobility/Recovery,30,1,30,,,,
10/6/2017,ID,Yes,Speed,30,3,90,790,415,308.39,1.35
10/6/2017,ID,Yes,Skills,20,0.5,10,,,,
10/6/2017,ID,Yes,Conditioning,30,8,240,,,,
10/6/2017,ID,Yes,Strength,90,5,450,,,,
10/6/2017,NE,Yes,Speed,45,4,180,1065,514.3,406.61,1.26
10/6/2017,NE,Yes,Skills,60,6,360,,,,
10/6/2017,NE,Yes,Strength,105,5,525,,,,
10/6/2017,IP,Yes,Speed,30,5,150,1230,520.7,410.18,1.27
10/6/2017,IP,Yes,Conditioning,60,9,540,,,,
10/6/2017,IP,Yes,Strength,90,6,540,,,,
10/6/2017,NA,Yes,Speed,50,4,200,1100,471.4,377.86,1.25
10/6/2017,NA,Yes,Skills,90,5,450,,,,
10/6/2017,NA,Yes,Strength,90,5,450,,,,
10/6/2017,NR,Yes,Speed,35,7,245,1595,642.9,474.11,1.36
10/6/2017,NR,Yes,Conditioning,90,9,810,,,,
10/6/2017,NR,Yes,Strength,90,6,540,,,,
10/6/2017,AN,Yes,Speed,50,5,250,1780,681.4,506.96,1.34
10/6/2017,AN,Yes,Skills,90,10,900,,,,
10/6/2017,AN,Yes,Strength,90,7,630,,,,
10/6/2017,ES,Yes,Speed,45,4,180,660,377.1,511.32,0.74
10/6/2017,ES,Yes,Conditioning,30,6,180,,,,
10/6/2017,ES,Yes,Strength,60,5,300,,,,
10/5/2017,MW,Yes,Speed,40,4,160,790,442.9,431.61,1.03
10/5/2017,MW,Yes,Skills,90,5,450,,,,
10/5/2017,MW,Yes,Strength,60,3,180,,,,
10/5/2017,NA,Yes,Speed,45,3,135,845,434.7,463.43,0.94
10/5/2017,NA,Yes,Skills,90,4,360,,,,
10/5/2017,NA,Yes,Strength,70,5,350,,,,
10/5/2017,HO,Yes,Speed,40,0.5,20,770,439.3,490.89,0.89
10/5/2017,HO,Yes,Skills,90,5,450,,,,
10/5/2017,HO,Yes,Strength,60,5,300,,,,
10/5/2017,HO,Yes,Mobility/Recovery,30,0,0,,,,
10/5/2017,AN,Yes,Speed,55,2,110,680,427.1,443.39,0.96
10/5/2017,AN,Yes,Skills,90,3,270,,,,
10/5/2017,AN,Yes,Strength,60,5,300,,,,
10/5/2017,LH,Yes,Speed,60,5,300,1385,545.6,530.71,1.03
10/5/2017,LH,Yes,Conditioning,20,7,140,,,,
10/5/2017,LH,Yes,Skills,60,2,120,,,,
10/5/2017,LH,Yes,Strength,100,6,600,,,,
10/5/2017,LH,Yes,Mobility/Recovery,75,3,225,,,,
10/5/2017,RE,Yes,Conditioning,60,4,240,880,247.6,370.96,0.67
10/5/2017,RE,Yes,Skills,85,1,85,,,,
10/5/2017,RE,Yes,Strength,90,6,540,,,,
10/5/2017,RE,Yes,Mobility/Recovery,30,0.5,15,,,,
10/5/2017,ID,Yes,Speed,30,3,90,630,302.1,280.18,1.08
10/5/2017,ID,Yes,Skills,90,4,360,,,,
10/5/2017,ID,Yes,Strength,60,3,180,,,,
10/5/2017,NA,Yes,Speed,60,3,180,720,314.3,338.57,0.93
10/5/2017,NA,Yes,Skills,90,4,360,,,,
10/5/2017,NA,Yes,Strength,60,3,180,,,,
10/5/2017,TN,Yes,Strength,30,5,150,150,139.3,101.79,1.37
10/5/2017,AA,Yes,Speed,30,3,90,330,204.3,219.29,0.93
10/5/2017,AA,Yes,Strength,60,4,240,,,,
10/5/2017,NR,Yes,Speed,45,4,180,915,415,417.14,0.99
10/5/2017,NR,Yes,Skills,90,4,360,,,,
10/5/2017,NR,Yes,Strength,75,5,375,,,,
10/5/2017,IP,Yes,Speed,30,2,60,660,345,406.25,0.85
10/5/2017,IP,Yes,Skills,90,4,360,,,,
10/5/2017,IP,Yes,Strength,60,4,240,,,,
10/5/2017,ES,Yes,Speed,45,1,45,405,332.1,497.39,0.67
10/5/2017,ES,Yes,Strength,90,4,360,,,,
10/5/2017,ES,Yes,Mobility/Recovery,60,0,0,,,,
10/5/2017,NE,Yes,Speed,45,3,135,735,362.1,391.07,0.93
10/5/2017,NE,Yes,Skills,90,4,360,,,,
10/5/2017,NE,Yes,Strength,60,4,240,,,,
10/5/2017,NL,Yes,Speed,30,3,90,585,220,157.68,1.4
10/5/2017,NL,Yes,Skills,90,3,270,,,,
10/5/2017,NL,Yes,Strength,75,3,225,,,,
10/4/2017,MW,Yes,Mobility/Recovery,30,1,30,120,562.1,416.25,1.35
10/4/2017,MW,Yes,Strength,30,3,90,,,,
10/4/2017,RE,Yes,Mobility/Recovery,30,1,30,210,234.7,360.36,0.65
10/4/2017,RE,Yes,Mobility/Recovery,45,3,135,,,,
10/4/2017,RE,Yes,Mobility/Recovery,45,1,45,,,,
10/4/2017,ES,Yes,Conditioning,30,5,150,750,274.3,482.93,0.57
10/4/2017,ES,Yes,Strength,120,5,600,,,,
10/4/2017,ES,Yes,Mobility/Recovery,20,0,0,,,,
10/4/2017,HO,Yes,Mobility/Recovery,80,0,0,135,556.4,493.93,1.13
10/4/2017,HO,Yes,Strength,45,3,135,,,,
10/4/2017,ID,Yes,Mobility/Recovery,30,1,30,150,328.6,279.11,1.18
10/4/2017,ID,Yes,Strength,30,4,120,,,,
10/4/2017,NL,Yes,Mobility/Recovery,30,0.5,15,15,213.6,139.64,1.53
10/4/2017,NA,Yes,Strength,60,6,360,390,464,463.07,1
10/4/2017,NA,Yes,Mobility/Recovery,30,1,30,,,,
10/4/2017,TM,Yes,Mobility/Recovery,45,0.5,22,22,80.3,67.29,1.19
10/4/2017,IP,Yes,Mobility/Recovery,30,1,30,120,422.1,399.82,1.06
10/4/2017,IP,Yes,Strength,30,3,90,,,,
10/4/2017,NR,Yes,Mobility/Recovery,30,2,60,285,464.3,416.61,1.11
10/4/2017,NR,Yes,Strength,45,5,225,,,,
10/4/2017,TN,Yes,Strength,60,5,300,300,117.9,128.57,0.92
10/4/2017,NE,Yes,Mobility/Recovery,45,1,45,180,450,364.82,1.23
10/4/2017,NE,Yes,Strength,45,3,135,,,,
10/4/2017,AN,Yes,Mobility/Recovery,60,0.5,30,90,531.4,456.96,1.16
10/4/2017,AN,Yes,Strength,30,2,60,,,,
10/4/2017,TS,Yes,Mobility/Recovery,40,0.5,20,100,168.6,141.79,1.19
10/4/2017,TS,Yes,Strength,40,2,80,,,,
10/4/2017,LH,Yes,Strength,100,5,500,680,488.7,522.5,0.94
10/4/2017,LH,Yes,Mobility/Recovery,60,3,180,,,,
10/4/2017,AA,No,,,,,,284.3,228.39,1.24
10/3/2017,MW,Yes,Skills,90,8,720,1000,747.1,422.68,1.77
10/3/2017,MW,Yes,Combat,70,4,280,,,,
10/3/2017,TM,Yes,Strength,90,6,540,540,77.1,66.5,1.16
10/3/2017,NA,Yes,Conditioning,60,8,480,840,521.9,478.07,1.09
10/3/2017,NA,Yes,Combat,60,6,360,,,,
10/3/2017,LH,Yes,Speed,46,4,184,724,550.1,536.79,1.02
10/3/2017,LH,Yes,Conditioning,20,6,120,,,,
10/3/2017,LH,Yes,Combat,75,5,375,,,,
10/3/2017,LH,Yes,Mobility/Recovery,45,1,45,,,,
10/3/2017,ID,Yes,Skills,30,3,90,465,410,291.96,1.4
10/3/2017,ID,Yes,Combat,75,5,375,,,,
10/3/2017,HO,Yes,Skills,45,3,135,1075,685.7,525.18,1.31
10/3/2017,HO,Yes,Conditioning,60,9,540,,,,
10/3/2017,HO,Yes,Combat,80,5,400,,,,
10/3/2017,RE,Yes,Speed,50,4,200,643,389.7,384.29,1.01
10/3/2017,RE,Yes,Skills,75,0.5,38,,,,
10/3/2017,RE,Yes,Strength,65,5,325,,,,
10/3/2017,RE,Yes,Mobility/Recovery,40,2,80,,,,
10/3/2017,IP,Yes,Conditioning,60,7,420,690,546.4,404.11,1.35
10/3/2017,IP,Yes,Combat,90,3,270,,,,
10/3/2017,NA,Yes,Skills,90,5,450,630,511.4,347.14,1.47
10/3/2017,NA,Yes,Combat,60,3,180,,,,
10/3/2017,TN,Yes,Conditioning,30,5,150,150,117.9,143.57,0.82
10/3/2017,AN,Yes,Skills,90,9,810,1130,660,484.46,1.36
10/3/2017,AN,Yes,Combat,80,4,320,,,,
10/3/2017,AA,Yes,Conditioning,60,3,180,360,284.3,245.54,1.16
10/3/2017,AA,Yes,Combat,60,3,180,,,,
10/3/2017,NE,Yes,Skills,60,8,480,720,557.1,393.75,1.41
10/3/2017,NE,Yes,Combat,60,4,240,,,,
10/3/2017,NR,Yes,Conditioning,60,8,480,800,577.9,433.75,1.33
10/3/2017,NR,Yes,Skills,20,4,80,,,,
10/3/2017,NR,Yes,Combat,60,4,240,,,,
10/3/2017,NL,Yes,Conditioning,80,5,400,580,292.9,150.89,1.94
10/3/2017,NL,Yes,Combat,90,2,180,,,,
10/3/2017,TS,Yes,Skills,60,5,300,480,154.3,138.21,1.12
10/3/2017,TS,Yes,Combat,60,3,180,,,,
10/2/2017,MW,Yes,Speed,40,5,200,1190,604.3,386.96,1.56
10/2/2017,MW,Yes,Skills,90,3,270,,,,
10/2/2017,MW,Yes,Strength,120,6,720,,,,
10/2/2017,HO,Yes,Speed,45,5,225,1095,549.3,486.79,1.13
10/2/2017,HO,Yes,Skills,90,3,270,,,,
10/2/2017,HO,Yes,Strength,100,6,600,,,,
10/2/2017,HO,Yes,Mobility/Recovery,20,0,0,,,,
10/2/2017,ES,Yes,Strength,120,5,600,600,347.9,503.29,0.69
10/2/2017,ID,Yes,Speed,40,3,120,870,369.3,276.14,1.34
10/2/2017,ID,Yes,Skills,75,4,300,,,,
10/2/2017,ID,Yes,Strength,90,5,450,,,,
10/2/2017,AA,Yes,Speed,50,4,200,740,232.9,232.68,1
10/2/2017,AA,Yes,Skills,90,2,180,,,,
10/2/2017,AA,Yes,Strength,90,4,360,,,,
10/2/2017,LH,Yes,Skills,75,3,225,895,515.3,517.36,1
10/2/2017,LH,Yes,Strength,100,6,600,,,,
10/2/2017,LH,Yes,Mobility/Recovery,35,2,70,,,,
10/2/2017,RE,No,,,,,,319.3,374.18,0.85
10/2/2017,NL,Yes,Speed,30,3,90,360,212.9,131.07,1.62
10/2/2017,NL,Yes,Skills,60,2,120,,,,
10/2/2017,NL,Yes,Strength,50,3,150,,,,
10/2/2017,NA,Yes,Speed,50,4,200,968,401.9,449.68,0.89
10/2/2017,NA,Yes,Skills,90,4,360,,,,
10/2/2017,NA,Yes,Strength,80,5,400,,,,
10/2/2017,NA,Yes,Mobility/Recovery,15,0.5,8,,,,
10/2/2017,TN,Yes,Strength,45,5,225,225,96.4,147.86,0.65
10/2/2017,NA,Yes,Speed,60,3,180,850,425.7,325.43,1.31
10/2/2017,NA,Yes,Skills,90,3,270,,,,
10/2/2017,NA,Yes,Strength,100,4,400,,,,
10/2/2017,NR,Yes,Speed,45,4,180,905,504.3,406.79,1.24
10/2/2017,NR,Yes,Skills,75,3,225,,,,
10/2/2017,NR,Yes,Strength,100,5,500,,,,
10/2/2017,NE,Yes,Speed,45,4,180,900,470,368.04,1.28
10/2/2017,NE,Yes,Skills,90,3,270,,,,
10/2/2017,NE,Yes,Strength,90,5,450,,,,
10/2/2017,IP,Yes,Speed,45,5,225,945,475.7,379.46,1.25
10/2/2017,IP,Yes,Skills,90,3,270,,,,
10/2/2017,IP,Yes,Strength,90,5,450,,,,
10/2/2017,AN,Yes,Speed,50,5,250,1090,513.6,445.18,1.15
10/2/2017,AN,Yes,Skills,90,2,180,,,,
10/2/2017,AN,Yes,Strength,110,6,660,,,,
10/2/2017,TS,Yes,Speed,50,3,150,600,104.3,121.07,0.86
10/2/2017,TS,Yes,Skills,90,2,180,,,,
10/2/2017,TS,Yes,Strength,90,3,270,,,,
10/1/2017,MW,No,,,,,,584.3,344.46,1.7
10/1/2017,RE,No,,,,,,93.6,299.71,0.31
10/1/2017,HO,Yes,Mobility/Recovery,40,0,0,0,541.4,481.96,1.12
10/1/2017,NL,No,,,,,,247.1,130.36,1.9
10/1/2017,ID,No,,,,,,300.7,266.5,1.13
10/1/2017,LH,Yes,Speed,45,3,135,135,421.7,509.5,0.83
10/1/2017,AA,No,,,,,,212.9,225.54,0.94
10/1/2017,NA,No,,,,,,366.4,447.25,0.82
10/1/2017,TN,Yes,Conditioning,30,5,150,150,115.7,167.14,0.69
10/1/2017,NA,No,,,,,,381.4,316.5,1.21
10/1/2017,NR,No,,,,,,503.6,403.39,1.25
10/1/2017,AN,No,,,,,,520.7,444.82,1.17
10/1/2017,ES,Yes,Conditioning,45,5,225,225,315.7,523.64,0.6
9/30/2017,RE,No,,,,,,254.3,327.21,0.78
9/30/2017,HO,No,,,,,,672.9,515.71,1.3
9/30/2017,LH,No,,,,,,564.4,546.11,1.03
9/30/2017,ES,Yes,Conditioning,45,7,315,345,463.6,535.25,0.87
9/30/2017,ES,Yes,Mobility/Recovery,30,1,30,,,,
9/30/2017,AN,No,,,,,,674.3,483.39,1.39
9/30/2017,NA,No,,,,,,514.3,477.79,1.08
9/30/2017,NR,No,,,,,,653.6,444.18,1.47
9/30/2017,ID,No,,,,,,389.3,291.21,1.34
9/30/2017,NA,No,,,,,,488.6,343.29,1.42
9/30/2017,AA,No,,,,,,328.6,249.64,1.32
9/30/2017,NL,No,,,,,,302.9,144.29,2.1
9/30/2017,MW,No,,,,,,584.3,349.29,1.67
9/29/2017,MW,Yes,Speed,45,5,225,1625,584.3,349.29,1.67
9/29/2017,MW,Yes,Skills,70,8,560,,,,
9/29/2017,MW,Yes,Strength,120,7,840,,,,
9/29/2017,NA,Yes,Speed,60,3,180,1320,488.6,343.29,1.42
9/29/2017,NA,Yes,Skills,90,6,540,,,,
9/29/2017,NA,Yes,Strength,120,5,600,,,,
9/29/2017,RE,Yes,Speed,50,5,250,790,552.1,401.68,1.37
9/29/2017,RE,Yes,Strength,90,6,540,,,,
9/29/2017,NL,Yes,Conditioning,60,7,420,540,302.9,144.29,2.1
9/29/2017,NL,Yes,Strength,40,3,120,,,,
9/29/2017,NE,Yes,Speed,45,4,180,1350,564.3,343.39,1.64
9/29/2017,NE,Yes,Skills,90,7,630,,,,
9/29/2017,NE,Yes,Strength,90,6,540,,,,
9/29/2017,NA,Yes,Conditioning,60,8,480,1050,514.3,477.79,1.08
9/29/2017,NA,Yes,Speed,40,3,120,,,,
9/29/2017,NA,Yes,Strength,90,5,450,,,,
9/29/2017,TN,No,,,,,,120,191.61,0.63
9/29/2017,ES,No,,,,,,446.4,522.93,0.85
9/29/2017,AA,Yes,Speed,50,4,200,890,328.6,249.64,1.32
9/29/2017,AA,Yes,Conditioning,60,4,240,,,,
9/29/2017,AA,Yes,Strength,90,5,450,,,,
9/29/2017,AN,Yes,Speed,30,4,120,1410,674.3,483.39,1.39
9/29/2017,AN,Yes,Skills,90,9,810,,,,
9/29/2017,AN,Yes,Strength,80,6,480,,,,
9/29/2017,NR,Yes,Speed,35,3,105,1260,653.6,444.18,1.47
9/29/2017,NR,Yes,Conditioning,75,7,525,,,,
9/29/2017,NR,Yes,Strength,90,7,630,,,,
9/29/2017,LH,Yes,Conditioning,75,3,225,987,564.4,546.11,1.03
9/29/2017,LH,Yes,Conditioning,28,4,112,,,,
9/29/2017,LH,Yes,Skills,10,2,20,,,,
9/29/2017,LH,Yes,Strength,90,7,630,,,,
9/29/2017,ID,Yes,Speed,30,3,90,815,389.3,291.21,1.34
9/29/2017,ID,Yes,Conditioning,10,8,80,,,,
9/29/2017,ID,Yes,Skills,15,1,15,,,,
9/29/2017,ID,Yes,Strength,90,7,630,,,,
9/29/2017,IP,Yes,Speed,45,4,180,1200,580.7,351.07,1.65
9/29/2017,IP,Yes,Conditioning,60,8,480,,,,
9/29/2017,IP,Yes,Strength,90,6,540,,,,
9/29/2017,HO,Yes,Speed,45,4,180,1590,672.9,515.71,1.3
9/29/2017,HO,Yes,Conditioning,60,9,540,,,,
9/29/2017,HO,Yes,Strength,120,6,720,,,,
9/29/2017,HO,Yes,Skills,30,5,150,,,,
9/28/2017,NL,Yes,Speed,30,3,90,570,225.7,125,1.81
9/28/2017,NL,Yes,Skills,90,4,360,,,,
9/28/2017,NL,Yes,Strength,40,3,120,,,,
9/28/2017,RE,Yes,Speed,50,5,250,1295,439.3,373.46,1.18
9/28/2017,RE,Yes,Skills,85,1,85,,,,
9/28/2017,RE,Yes,Strength,120,8,960,,,,
